,passenger_count,store_and_fwd_flag,euc_distance,hav_distance,trip_duration,temp,visib,wdsp,gust,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,vendor_id_1,vendor_id_2,month_1,month_2,month_3,month_4,month_5,month_6,day_1,day_2,day_3,day_4,day_5,day_6,day_7,hour_0,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,pca0,pca1
806,1,0,0.017603876867262596,1.5948154482852113,927,41.4,9.8,5.1,25.1,48.0,28.0,0.0,18.9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.030680164445728568,0.0027197905679472245
807,1,0,0.016940228313081056,1.5701399487359229,732,52.2,7.5,4.8,15.0,60.1,48.0,0.3,8.493339350180506,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.01352723622798962,-0.002072892524396715
808,1,0,0.003357715949011281,0.37134329100563424,826,65.4,5.9,1.5,21.46866983936472,78.1,62.1,0.01,8.493339350180506,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.02213173809113228,-0.002566983267509697
809,1,0,0.05628425417469325,6.022166402417518,1342,37.9,10.0,2.9,21.46866983936472,46.0,25.0,0.0,8.493339350180506,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05062999665516947,0.0295891281362171
810,1,0,0.02256129741980667,2.002142833161141,571,6.9,10.0,7.6,31.1,21.9,-0.9,0.0,8.493339350180506,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016142881362411887,-0.013950891094810444
811,1,0,0.04939848848542673,5.254069734242358,1298,71.1,5.7,2.9,21.46866983936472,82.9,66.9,0.54,8.493339350180506,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.048431147857051826,0.025162719099366924
812,1,0,0.02034219678075011,2.0006455009553683,748,79.2,9.4,4.3,17.1,87.1,64.0,0.0,8.493339350180506,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.00455027947503332,-0.023104094788053448
813,2,0,0.014973875836822371,1.6169130459400511,444,63.8,10.0,2.8,21.46866983936472,82.0,44.1,0.0,8.493339350180506,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.03127650884327121,-0.03782765078278286
814,2,0,0.131083950744175,11.101525136437061,1750,30.7,10.0,5.6,21.0,37.0,16.0,0.0,8.493339350180506,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.06757584287788543,0.03852015865266502
815,2,0,0.021125646392982683,1.8765976656669767,1314,33.0,10.0,7.9,24.1,42.1,26.1,0.46,8.493339350180506,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02682531548732857,0.0011658058507612568
816,1,0,0.009806123592490506,0.9024302373575684,505,38.4,10.0,6.4,21.0,45.0,32.0,0.0,8.493339350180506,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007503700040555183,-0.009246541610011438
817,1,0,0.0741137060025712,7.269433265015807,1057,43.9,9.9,6.2,22.0,48.0,37.9,0.0,16.9,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.012443775287427917,-0.01172803351493485
818,1,0,0.013897201824667702,1.1741765597863008,808,20.4,10.0,6.6,25.1,30.9,15.1,0.0,8.493339350180506,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01543028415818815,-0.010659439187081864
819,1,0,0.04263038480109978,4.6651865174333915,1766,57.6,10.0,4.5,20.0,72.0,50.0,0.0,8.493339350180506,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.02882712370333708,0.003472801137143141
820,1,0,0.03755581450358434,3.8616161679892183,519,47.2,6.7,6.7,29.9,62.1,42.1,0.14,8.493339350180506,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0017945458398390135,-0.04468542399494242
821,1,0,0.016619309938706806,1.5915582256227605,399,45.7,10.0,4.2,21.46866983936472,55.0,37.9,0.0,8.493339350180506,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0021122484479727806,0.0017336197738203778
822,2,0,0.016948730430944813,1.434393410523084,311,44.5,10.0,3.4,21.46866983936472,59.0,37.9,0.01,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01955926886420878,-0.03204949086090187
823,1,0,0.012431644221879928,1.3733624027205913,351,52.1,9.8,5.0,18.1,59.0,36.0,0.0,3.9,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.029283483231905168,0.003961364865857049
824,3,0,0.0124070681374564,1.1980885925556777,375,63.8,10.0,2.8,21.46866983936472,82.0,44.1,0.0,8.493339350180506,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.013755553088747114,-0.01635046143768844
825,2,0,0.030094906853800125,3.0085514763813235,754,71.3,9.8,2.8,21.46866983936472,87.1,61.0,0.0,8.493339350180506,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006804067066587276,-0.006207875308834566
826,1,0,0.07809021527422626,6.738821363734986,1735,19.1,8.1,3.7,21.46866983936472,30.2,14.0,0.0,8.493339350180506,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014995445088793118,0.04631320582753968
827,1,0,0.029563309448174226,2.8485537497265563,727,73.2,10.0,2.2,21.46866983936472,84.9,57.9,0.0,8.493339350180506,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.03189764534289192,-0.02697163510043273
828,2,0,0.013335763173990574,1.447172059297405,370,50.9,9.3,5.6,18.1,64.9,30.9,0.0,8.493339350180506,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.021037048222854206,-0.003320900277106005
829,1,0,0.06400350910831268,7.047308531993632,1247,27.9,10.0,5.1,17.1,37.0,21.9,0.0,8.493339350180506,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04169164254333423,0.053191166621306095
830,1,0,0.027489877602360845,2.8971797461543334,468,52.4,9.3,5.8,22.9,57.9,30.0,0.0,8.493339350180506,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024963097464298957,0.04739858065625169
831,1,0,0.05158470680422534,4.96364990848383,2712,75.7,10.0,2.2,21.46866983936472,84.9,66.9,0.01,8.493339350180506,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.006613877778516677,-0.021047664517861317
832,2,0,0.043216064876686916,4.165543278868488,1518,52.6,9.9,4.8,15.0,62.1,46.0,0.0,8.493339350180506,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023020078556305,-0.006487503540244387
833,1,0,0.009588242905121334,0.8274785150733828,773,48.0,8.3,7.7,31.1,57.0,39.9,0.27,8.493339350180506,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.01269887430287928,-0.005918466852003427
834,1,0,0.023270755491575916,2.4280952614791684,1129,37.9,10.0,4.9,24.1,48.0,26.1,0.0,8.493339350180506,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0012570292472442652,-0.008367135230518954
835,1,0,0.0047080041050179275,0.4172562542220973,118,39.1,10.0,4.0,17.1,46.9,30.0,0.0,8.493339350180506,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03397300151218104,0.0028923589893497356
836,3,0,0.021845850684499343,2.427746298252357,600,72.6,7.5,4.5,15.0,82.9,64.9,0.91,8.493339350180506,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.04303350748995278,-0.0009406951670505239
837,1,0,0.050328456293183416,5.324585635546577,869,66.5,10.0,2.5,21.46866983936472,80.1,50.0,0.0,8.493339350180506,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030391093121206393,-0.005406364001642888
838,1,0,0.11586766228223055,9.794841537700856,1980,47.2,6.7,6.7,29.9,62.1,42.1,0.14,8.493339350180506,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.08636756910959144,0.016546987342830232
839,1,0,0.008160192962041641,0.7103671301199872,272,31.2,10.0,2.4,21.46866983936472,41.0,10.9,0.0,8.493339350180506,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03635558817156112,-0.014335234431112414
840,1,0,0.029472611772024617,3.1337346867972684,705,73.9,7.5,1.9,21.46866983936472,82.9,66.9,0.04,8.493339350180506,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016373235656772952,0.002472000971596662
841,1,0,0.04188730916354708,4.3803099869037005,927,41.2,9.5,3.8,15.0,51.1,21.9,0.0,8.493339350180506,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.05170256198545258,0.01905752422023752
842,1,0,0.043052363221347666,4.431036854109172,685,38.6,6.7,6.4,27.0,50.0,32.0,0.13,8.493339350180506,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028923287502852515,-0.0166779336356059
843,2,0,0.02335106444531616,2.2445816396939784,1616,71.3,9.8,2.8,21.46866983936472,87.1,61.0,0.0,8.493339350180506,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.020379405083099558,-0.011834325328980856
844,1,0,0.022648839108464814,2.026427717982754,1376,63.4,10.0,3.1,21.46866983936472,75.9,53.1,0.0,8.493339350180506,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.005591953701376834,-0.0017507360747135215
845,1,0,0.07164385158675983,6.159445678693308,909,57.6,10.0,4.5,20.0,72.0,50.0,0.0,8.493339350180506,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.01283616116228293,0.059894046393706504
846,1,0,0.013297551529862634,1.4321165243936125,416,63.4,10.0,3.1,21.46866983936472,75.9,53.1,0.0,8.493339350180506,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.036013512679311604,-0.028125771678804944
847,1,0,0.02042508219788718,2.0346409817448587,368,52.7,9.9,4.9,21.46866983936472,64.9,45.0,0.05,8.493339350180506,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022552358855700834,-0.007217664530548152
848,1,0,0.01215566317519686,1.3115750978061111,456,50.9,9.5,7.5,18.1,57.0,46.0,0.01,8.493339350180506,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.04125523340696244,-0.0016750876434157727
849,1,0,0.03080067457526535,3.337535860714256,600,30.4,9.4,4.7,21.46866983936472,39.0,27.0,0.05,8.493339350180506,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006573223832341126,0.0038482232136964637
850,1,0,0.018155380274280958,1.610175074614718,569,70.2,9.1,3.5,21.46866983936472,75.9,64.0,0.02,8.493339350180506,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.03181295064714674,-0.0009786766179999138
851,1,0,0.25227324369758364,25.7746557023224,1770,57.0,10.0,5.9,22.0,71.1,48.0,0.0,8.493339350180506,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.1772701476227102,0.08040110663838702
852,2,0,0.05438233278148168,4.581601606753425,868,50.4,5.3,8.2,26.0,59.0,39.9,0.77,8.493339350180506,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024075725813422676,0.008299046580360132
853,1,0,0.010771910770515676,1.1859764681140954,464,27.1,10.0,9.4,29.9,44.1,21.9,0.0,8.493339350180506,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.017759192407058727,0.013548520795062377
854,1,0,0.07371780818907715,7.452047607744279,954,19.3,10.0,9.4,31.1,27.0,9.0,0.0,8.493339350180506,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002702046297801557,0.00884180448792468
855,1,0,0.05556695306492978,6.1521896093132415,885,38.4,10.0,6.4,21.0,45.0,32.0,0.0,8.493339350180506,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048097963796384556,0.014954452384063382
856,1,0,0.034336983463873816,3.2856633785854807,900,6.9,10.0,7.6,31.1,21.9,-0.9,0.0,8.493339350180506,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.01119043942456956,-0.008243093422410292
857,1,0,0.02668203902912247,2.4132824437672658,670,74.7,9.0,1.4,21.46866983936472,86.0,64.0,0.0,8.493339350180506,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.046910503418887625,0.034819511635339785
858,2,0,0.02707532302415273,2.76772940290874,692,30.3,10.0,5.8,20.0,36.0,26.1,0.0,8.493339350180506,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.008862174693790385,-0.045983829151055484
859,2,0,0.008165559763993153,0.7537575894023274,138,49.0,7.9,4.0,15.9,64.9,46.0,0.0,8.493339350180506,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.059976521460006836,-0.0663085374934782
860,1,0,0.022570927713964614,2.152829702316596,648,58.4,10.0,6.1,22.0,72.0,46.9,0.0,8.493339350180506,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.015524076447494291,0.01470883475530473
861,1,0,0.04724075335027191,4.569378290701085,738,40.4,10.0,6.5,22.9,48.0,37.0,0.03,8.493339350180506,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006715464527647963,0.01025344442426255
862,1,0,0.006276228564428923,0.5576623941177314,222,30.1,10.0,5.2,17.1,37.0,24.1,0.0,8.493339350180506,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.03283347663918187,-0.05225323304920334
863,1,0,0.12755169996630167,12.300273905367547,1437,67.3,9.7,4.8,18.1,79.0,48.9,0.01,8.493339350180506,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.05690900816409784,0.07434302945373315
864,1,0,0.11997353175536987,12.594513204268472,1201,50.4,7.7,6.3,21.0,55.9,48.0,0.07,8.493339350180506,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.058386429010398574,-0.0870182734695614
865,1,0,0.04312246703163166,4.7436823044176935,2203,61.8,8.7,6.2,22.9,84.9,52.0,0.0,8.493339350180506,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.042462416577522005,0.015187141275006321
866,1,0,0.04921813240212529,4.418785332041428,1682,20.4,10.0,6.6,25.1,30.9,15.1,0.0,8.493339350180506,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.012859398399851764,-0.027429151083573113
867,1,0,0.016029412833713882,1.5340425796569348,669,65.6,8.2,5.6,19.0,79.0,60.1,0.15,8.493339350180506,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.03305406965181986,-0.004430730475395697
868,1,0,0.010067390095538552,1.118882413082902,350,55.4,9.4,3.3,14.0,69.1,48.9,0.01,8.493339350180506,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058961886214333695,0.0377525081903524
869,1,0,0.013615613792959622,1.4647478886654752,526,37.0,10.0,4.1,15.9,46.9,32.0,0.0,9.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645914019994585,0.027124701080071006
870,1,0,0.03066115460457458,3.3077288226415384,661,6.9,10.0,7.6,31.1,21.9,-0.9,0.0,8.493339350180506,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03298910014253665,-0.03593104093807384
871,1,0,0.02045176751178162,1.9659719433341212,442,30.3,10.0,5.8,20.0,36.0,26.1,0.0,8.493339350180506,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016151515814345256,-0.0056881000336455175
872,2,0,0.021914433123540727,1.9295582369201667,483,45.7,10.0,4.2,21.46866983936472,55.0,37.9,0.0,8.493339350180506,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.03167353044396294,0.10995425955958472
873,1,0,0.03307544587682769,3.3136754821751966,574,64.4,9.2,1.9,21.46866983936472,78.1,52.0,0.09,8.493339350180506,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.04488065847455757,0.0003741874407872441
874,1,0,0.011235552134872536,0.9520050273614388,475,51.4,10.0,4.3,15.0,59.0,46.9,0.0,8.493339350180506,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.010103963556404269,-0.0006142777668653499
875,1,0,0.006941176854799178,0.7715367205860051,273,73.1,9.2,3.7,21.46866983936472,86.0,64.0,0.0,8.493339350180506,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014205598494454744,-0.003732556994031959
876,1,0,0.019047664711335708,1.9466836011234436,617,54.0,9.1,5.3,22.0,64.9,43.0,0.04,8.493339350180506,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.06250270748356274,-0.06708629328085476
877,3,0,0.04251783898351008,4.415612540961098,958,34.6,10.0,5.0,19.0,44.1,30.0,0.15,1.2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.031928329130268406,-0.05892512779884963
878,1,0,0.018426122294815547,1.5531115807014977,358,50.9,9.5,7.5,18.1,57.0,46.0,0.01,8.493339350180506,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.03937500214834878,-0.051622638984029294
879,1,0,0.05319184211827754,5.053055348461302,1756,52.1,9.8,5.0,18.1,59.0,36.0,0.0,3.9,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0025550811009604642,-0.01012665782031417
880,1,0,0.01004726665624813,1.1165120691379196,262,61.7,9.7,8.0,26.0,71.1,52.0,0.45,8.493339350180506,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.038492996667142336,-0.031801359419080195
881,1,0,0.008431313762698072,0.7106250786548903,249,43.9,9.9,6.2,22.0,48.0,37.9,0.0,16.9,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020190627462820798,-0.02293469440377591
882,1,0,0.20095515991010324,17.589755525845394,2037,40.2,10.0,4.3,21.46866983936472,44.6,35.6,0.0,8.493339350180506,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05580680041057223,0.06086191152330047
883,2,0,0.0692393665504406,7.55590843550677,1248,48.0,8.3,7.7,31.1,57.0,39.9,0.27,8.493339350180506,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04430673828237328,0.010489044257904229
884,1,0,0.001230605019486627,0.1061115815942353,1832,21.1,10.0,10.4,28.0,30.9,16.0,0.0,8.493339350180506,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.009893278966886692,-0.008420670911894754
885,1,0,0.03279024325287415,3.6097325564649063,690,37.9,10.0,4.9,24.1,48.0,26.1,0.0,8.493339350180506,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.016471797340972705,0.02193109901069164
